2017-02-15 21:03:13,251 - logger1 - INFO - read parameters successful
2017-02-15 21:03:13,298 - logger1 - INFO - create input_data_dict successful
2017-02-15 21:03:13,298 - logger1 - INFO - feature_pos_dict: defaultdict(<function GeneticAlgorithm.create_feature_pos_dict.<locals>.<lambda> at 0x000000EC9BAC8730>, {'9': {'name': 'percent_change_volume_over_last_wek', 'pos': [(15, 16), (16, 18), (18, 19), (19, 27), (27, 31)]}, '8': {'name': 'percent_change_price', 'pos': [(0, 1), (1, 3), (3, 4), (4, 8), (8, 15)]}, '15': {'name': 'percent_return_next_dividend', 'pos': [(41, 42), (42, 44), (44, 44), (44, 46), (46, 56)]}, '14': {'name': 'days_to_next_dividend', 'pos': [(31, 32), (32, 34), (34, 34), (34, 41), (41, 41)]}})
2017-02-15 21:03:13,298 - logger1 - DEBUG - ============get_classification_result START!!============
2017-02-15 21:03:13,298 - logger1 - DEBUG - chromosome_bits: [1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]
2017-02-15 21:03:13,298 - logger1 - DEBUG - solution name: 0
2017-02-15 21:03:13,298 - logger1 - DEBUG - date:2011-01-14, stock:XOM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-26.89580899, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,481 - logger1 - DEBUG - date:2011-03-25, stock:DIS, feature_name:percent_change_price, data_feature_value:3.64206, solution_feature_value:3.3, is_satisfied:False
2017-02-15 21:03:13,481 - logger1 - DEBUG - date:2011-03-25, stock:DIS, feature_name:percent_return_next_dividend, data_feature_value:0.930882, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,481 - logger1 - DEBUG - date:2011-03-25, stock:DIS, feature_name:days_to_next_dividend, data_feature_value:259.0, solution_feature_value:75, is_satisfied:False
2017-02-15 21:03:13,481 - logger1 - DEBUG - date:2011-03-25, stock:TRV, feature_name:percent_change_volume_over_last_wek, data_feature_value:-43.11130181, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,481 - logger1 - DEBUG - date:2011-03-25, stock:TRV, feature_name:percent_change_price, data_feature_value:0.924025, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,481 - logger1 - DEBUG - date:2011-03-25, stock:TRV, feature_name:percent_return_next_dividend, data_feature_value:0.695151, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,481 - logger1 - DEBUG - date:2011-03-25, stock:TRV, feature_name:days_to_next_dividend, data_feature_value:75.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,481 - logger1 - DEBUG - date:2011-03-25, stock:CAT, feature_name:percent_change_volume_over_last_wek, data_feature_value:-30.18361413, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:CAT, feature_name:percent_change_price, data_feature_value:2.04864, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:CAT, feature_name:percent_return_next_dividend, data_feature_value:0.403337, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:CAT, feature_name:days_to_next_dividend, data_feature_value:26.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:T, feature_name:percent_change_volume_over_last_wek, data_feature_value:9.946603195, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:T, feature_name:percent_change_price, data_feature_value:0.278067, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:T, feature_name:percent_return_next_dividend, data_feature_value:1.49047, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:T, feature_name:days_to_next_dividend, data_feature_value:12.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:KO, feature_name:percent_change_volume_over_last_wek, data_feature_value:-49.86235567, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:KO, feature_name:percent_change_price, data_feature_value:3.31063, solution_feature_value:3.3, is_satisfied:False
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:KO, feature_name:percent_return_next_dividend, data_feature_value:0.720638, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:KO, feature_name:days_to_next_dividend, data_feature_value:80.0, solution_feature_value:75, is_satisfied:False
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:IBM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-39.31833965, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,496 - logger1 - DEBUG - date:2011-03-25, stock:IBM, feature_name:percent_change_price, data_feature_value:2.87998, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:IBM, feature_name:percent_return_next_dividend, data_feature_value:0.462449, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:IBM, feature_name:days_to_next_dividend, data_feature_value:42.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:MCD, feature_name:percent_change_volume_over_last_wek, data_feature_value:-41.55318496, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:MCD, feature_name:percent_change_price, data_feature_value:2.38095, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:MCD, feature_name:percent_return_next_dividend, data_feature_value:0.810631, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:MCD, feature_name:days_to_next_dividend, data_feature_value:63.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:MRK, feature_name:percent_change_volume_over_last_wek, data_feature_value:-23.44949128, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:MRK, feature_name:percent_change_price, data_feature_value:1.49579, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:MRK, feature_name:percent_return_next_dividend, data_feature_value:1.16672, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:MRK, feature_name:days_to_next_dividend, data_feature_value:80.0, solution_feature_value:75, is_satisfied:False
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:UTX, feature_name:percent_change_volume_over_last_wek, data_feature_value:-27.4527139, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:UTX, feature_name:percent_change_price, data_feature_value:2.73063, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,512 - logger1 - DEBUG - date:2011-03-25, stock:UTX, feature_name:percent_return_next_dividend, data_feature_value:0.574713, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:UTX, feature_name:days_to_next_dividend, data_feature_value:54.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:BAC, feature_name:percent_change_volume_over_last_wek, data_feature_value:-9.427520474, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:BAC, feature_name:percent_change_price, data_feature_value:-6.05634, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:BAC, feature_name:percent_return_next_dividend, data_feature_value:0.0749625, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:BAC, feature_name:days_to_next_dividend, data_feature_value:68.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:GE, feature_name:percent_change_volume_over_last_wek, data_feature_value:-56.23208958, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:GE, feature_name:percent_change_price, data_feature_value:0.355691, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:GE, feature_name:percent_return_next_dividend, data_feature_value:0.708861, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:GE, feature_name:days_to_next_dividend, data_feature_value:83.0, solution_feature_value:75, is_satisfied:False
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:JPM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-47.9009063, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:JPM, feature_name:percent_change_price, data_feature_value:-0.907519, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:JPM, feature_name:percent_return_next_dividend, data_feature_value:0.545137, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,527 - logger1 - DEBUG - date:2011-03-25, stock:JPM, feature_name:days_to_next_dividend, data_feature_value:10.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:MMM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-36.65554692, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:MMM, feature_name:percent_change_price, data_feature_value:2.21558, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:MMM, feature_name:percent_return_next_dividend, data_feature_value:0.596077, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:MMM, feature_name:days_to_next_dividend, data_feature_value:54.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:HD, feature_name:percent_change_volume_over_last_wek, data_feature_value:-23.54365257, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:HD, feature_name:percent_change_price, data_feature_value:3.11381, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:HD, feature_name:percent_return_next_dividend, data_feature_value:0.668092, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:HD, feature_name:days_to_next_dividend, data_feature_value:81.0, solution_feature_value:75, is_satisfied:False
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:KRFT, feature_name:percent_change_volume_over_last_wek, data_feature_value:-18.899451, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:KRFT, feature_name:percent_change_price, data_feature_value:1.55945, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:KRFT, feature_name:percent_return_next_dividend, data_feature_value:0.927703, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:KRFT, feature_name:days_to_next_dividend, data_feature_value:4.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,543 - logger1 - DEBUG - date:2011-03-25, stock:AXP, feature_name:percent_change_volume_over_last_wek, data_feature_value:-26.24483548, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,559 - logger1 - DEBUG - date:2011-03-25, stock:AXP, feature_name:percent_change_price, data_feature_value:1.87709, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,559 - logger1 - DEBUG - date:2011-03-25, stock:AXP, feature_name:percent_return_next_dividend, data_feature_value:0.394823, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,559 - logger1 - DEBUG - date:2011-03-25, stock:AXP, feature_name:days_to_next_dividend, data_feature_value:12.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,559 - logger1 - DEBUG - date:2011-03-25, stock:PG, feature_name:percent_change_volume_over_last_wek, data_feature_value:-37.64106994, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,559 - logger1 - DEBUG - date:2011-03-25, stock:PG, feature_name:percent_change_price, data_feature_value:-0.131234, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,559 - logger1 - DEBUG - date:2011-03-25, stock:PG, feature_name:percent_return_next_dividend, data_feature_value:0.870565, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,559 - logger1 - DEBUG - date:2011-03-25, stock:PG, feature_name:days_to_next_dividend, data_feature_value:33.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,559 - logger1 - DEBUG - date:2011-03-25, stock:AA, feature_name:percent_change_volume_over_last_wek, data_feature_value:-26.71060729, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,559 - logger1 - DEBUG - date:2011-03-25, stock:AA, feature_name:percent_change_price, data_feature_value:4.33455, solution_feature_value:3.3, is_satisfied:False
2017-02-15 21:03:13,559 - logger1 - DEBUG - date:2011-03-25, stock:AA, feature_name:percent_return_next_dividend, data_feature_value:0.175541, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:AA, feature_name:days_to_next_dividend, data_feature_value:48.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:DD, feature_name:percent_change_volume_over_last_wek, data_feature_value:-38.49972579, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:DD, feature_name:percent_change_price, data_feature_value:0.557621, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:DD, feature_name:percent_return_next_dividend, data_feature_value:0.757856, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:DD, feature_name:days_to_next_dividend, data_feature_value:47.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:CVX, feature_name:percent_change_volume_over_last_wek, data_feature_value:-29.50889116, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:CVX, feature_name:percent_change_price, data_feature_value:2.81148, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:CVX, feature_name:percent_return_next_dividend, data_feature_value:0.683649, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:CVX, feature_name:days_to_next_dividend, data_feature_value:54.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:PFE, feature_name:percent_change_volume_over_last_wek, data_feature_value:-52.82003856, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:PFE, feature_name:percent_change_price, data_feature_value:0.147638, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:PFE, feature_name:percent_return_next_dividend, data_feature_value:0.982801, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,574 - logger1 - DEBUG - date:2011-03-25, stock:PFE, feature_name:days_to_next_dividend, data_feature_value:47.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,590 - logger1 - DEBUG - date:2011-03-25, stock:HPQ, feature_name:percent_change_volume_over_last_wek, data_feature_value:-35.49093971, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,590 - logger1 - DEBUG - date:2011-03-25, stock:HPQ, feature_name:percent_change_price, data_feature_value:1.62485, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,590 - logger1 - DEBUG - date:2011-03-25, stock:HPQ, feature_name:percent_return_next_dividend, data_feature_value:0.305667, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,590 - logger1 - DEBUG - date:2011-03-25, stock:HPQ, feature_name:days_to_next_dividend, data_feature_value:80.0, solution_feature_value:75, is_satisfied:False
2017-02-15 21:03:13,590 - logger1 - DEBUG - date:2011-03-25, stock:BA, feature_name:percent_change_volume_over_last_wek, data_feature_value:-17.89403211, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,590 - logger1 - DEBUG - date:2011-03-25, stock:BA, feature_name:percent_change_price, data_feature_value:4.33917, solution_feature_value:3.3, is_satisfied:False
2017-02-15 21:03:13,590 - logger1 - DEBUG - date:2011-03-25, stock:BA, feature_name:percent_return_next_dividend, data_feature_value:0.572675, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,590 - logger1 - DEBUG - date:2011-03-25, stock:BA, feature_name:days_to_next_dividend, data_feature_value:47.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,590 - logger1 - DEBUG - date:2011-03-25, stock:MSFT, feature_name:percent_change_volume_over_last_wek, data_feature_value:-42.63293817, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,590 - logger1 - DEBUG - date:2011-03-25, stock:MSFT, feature_name:percent_change_price, data_feature_value:1.74742, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,590 - logger1 - DEBUG - date:2011-03-25, stock:MSFT, feature_name:percent_return_next_dividend, data_feature_value:0.624512, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,590 - logger1 - DEBUG - date:2011-03-25, stock:MSFT, feature_name:days_to_next_dividend, data_feature_value:53.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,606 - logger1 - DEBUG - date:2011-03-25, stock:CSCO, feature_name:percent_change_volume_over_last_wek, data_feature_value:-35.93005207, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,606 - logger1 - DEBUG - date:2011-03-25, stock:CSCO, feature_name:percent_change_price, data_feature_value:-0.346021, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,606 - logger1 - DEBUG - date:2011-03-25, stock:CSCO, feature_name:percent_return_next_dividend, data_feature_value:0.347222, solution_feature_value:3.912, is_satisfied:True
2017-02-15 21:03:13,606 - logger1 - DEBUG - date:2011-03-25, stock:CSCO, feature_name:days_to_next_dividend, data_feature_value:4.0, solution_feature_value:75, is_satisfied:True
2017-02-15 21:03:13,606 - logger1 - DEBUG - date:2011-03-25, stock:INTC, feature_name:percent_change_volume_over_last_wek, data_feature_value:-34.04330333, solution_feature_value:116.1, is_satisfied:False
2017-02-15 21:03:13,606 - logger1 - DEBUG - date:2011-03-25, stock:INTC, feature_name:percent_change_price, data_feature_value:2.36181, solution_feature_value:3.3, is_satisfied:True
2017-02-15 21:03:13,606 - logger1 - DEBUG - date:2011-03-25, stock:INTC, feature_name:percent_return_next_dividend, data_feature_value:0.883652, solution_feature_value:3.912, is_satisfied:True
